Year (year),State Code (state_code),State Name (state_name),District Code (district_code),District Name (district_name),Block Code (block_code),Block Name (block_name),Gram Panchayat Code (gp_code),Gram Panchayat Name (gp_name),Village Code (village_code),Village Name (village_name),Total Households (tot_hh),Farm Activity Households (farm_activity_hhs),Non-Farm Activity Households (non_farm_activity_hhs),Government Seed Centres Available (govt_seed_centres),Watershed Development Projects Available (watershed_dev_projects),Community Rainwater Harvesting Systems Available (community_rainwater_harvesting),Farmer Collectives Available (farmers_collectives),Food Grain Warehouses Available (food_grain_warehouses),Primary Processing Facilities Available (primary_processing_facilities),Custom Hiring Centres Available (custom_hiring_centres)
"2020","27","Maharashtra","490","Pune","4513","Bhor","185607","Vadtumbi","556844","Vadtumbi",175,85,90,false,false,true,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185607","Vadtumbi","556845","Shivnagari",135,60,75,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185481","Chikhalgaon","556848","Chikhalgaon",431,397,34,false,false,false,"PACS",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185576","Salungan","556761","Sangvi (Velavade Khore)",64,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185576","Salungan","556762","Salungan",52,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185594","Taprewadi","556724","Taprewadi",170,104,57,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185502","Ingavali","556735","Ingavali",260,260,0,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185538","Mhakoshi","556843","Mhakoshi",94,50,44,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185511","Karandi Bk.","556748","Karandi Bk.",196,155,41,false,false,true,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185600","Varve Bk.","556682","Varve Bk.",143,98,2,false,true,false,"Both",false,true,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185494","Guhini","556739","Guhini",85,85,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185494","Guhini","556740","Khulshi",70,70,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185608","Wagajwadi","556719","Wagajwadi",214,150,64,false,true,true,"No",false,true,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185486","Dhangawadi","556716","Dhangawadi",300,295,5,false,false,false,"No",false,true,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185582","Sarole","556720","Sarole",691,420,150,true,false,false,"FPOs",false,true,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185584","Savardare","556721","Savardare",145,25,30,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185566","Pasure","556771","Pasure",216,192,24,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185566","Pasure","556772","Taljainagar",99,36,63,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185530","Kurungvadi","556686","Kurungvadi",560,456,3,false,false,true,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185529","Kumbale","556758","Kumbale",113,97,16,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185529","Kumbale","556759","Chandavane",80,45,25,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185529","Kumbale","556760","Bope",25,15,2,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185482","Chikhalavade","556830","Chikhalavade",126,111,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185482","Chikhalavade","556831","Chikhalavade Kh.",89,74,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185611","Varodi Kh.","556863","Varodi Kh.",191,60,45,false,true,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185579","Sangvi T. Bhor","556834","Sangvi Tarf Bhor",60,60,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185484","Degaon","556690","Degaon",230,150,50,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185523","Khanapur","556852","Khanapur",397,397,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185527","Kondhari B.K.","556793","Kondhari",97,42,35,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185527","Kondhari B.K.","556803","Venupuri",41,20,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185612","Varavand","556805","Varavand",39,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185612","Varavand","556806","Karungan",24,24,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185462","Alandewadi","556734","Bhairavnathnagar",144,120,24,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185509","Kanjale","556683","Kanjale",258,240,18,false,true,true,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185528","Korle","556846","Korle",188,140,46,false,false,true,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185614","Vathar Kh.","556726","Vatharhinge",203,110,40,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4513","Bhor","185581","Sangavi Bk.","556699","Sangvi Bk.",91,89,2,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186626","Rule","556567","Rule",494,482,12,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186576","Ambavane Group","556659","Chinchale Bk",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186576","Ambavane Group","556660","Chinchale Kh",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186576","Ambavane Group","556661","Ambavane",209,206,3,false,false,false,"Both",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186645","Warasgaon","556556","Varasgaon",75,74,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186581","Asni Manjai","556670","Asani Manjai",95,95,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186592","Gunjavane","556671","Gunjavane",126,100,26,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186601","Khamgaon","556565","Khamgaon",110,102,8,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186622","Osade","556561","Osade",185,170,15,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186630","Shirkoli","556574","Shirkoli",91,90,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186630","Shirkoli","556575","Ghodshet",3,3,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186630","Shirkoli","556576","Thangaon",11,11,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186641","Wadghar","556570","Dhindali",4,4,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186641","Wadghar","556571","Vadghar",53,53,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186588","Ghisar","556584","Ghisar",104,98,6,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186593","Harpud","556583","Mohari",80,80,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186593","Harpud","556606","Harpud",32,32,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186593","Harpud","556607","Singapur",16,16,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186593","Harpud","556608","Ekalgaon",10,10,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186594","Hirpodi","556547","Chikhali Kh.",1,0,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186594","Hirpodi","556593","Hirpodi",77,68,9,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186582","Balwad","556548","Balvadi",22,22,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186628","Sakhar","556644","Sakhar",160,150,10,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186628","Sakhar","556645","Kondhavali",72,72,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186578","Ambegaon Kh.","556551","Gholapghar",1,1,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186578","Ambegaon Kh.","556552","Ambegaon Kh.",38,34,4,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186578","Ambegaon Kh.","556553","Kurvadi",13,8,4,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186637","Welhe Kh.","556596","Khodad",58,58,0,false,true,false,"PACS",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186637","Welhe Kh.","556597","Brahmanghar",15,15,0,false,true,true,"PACS",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186637","Welhe Kh.","556613","Velhe Kh. Ghera",114,114,0,false,false,false,"PACS",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186585","Chirmodi","556653","Chirmodi",154,153,1,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186585","Chirmodi","556654","Ghavar",80,80,0,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186620","Nigade Mose","556562","Nigade Mose",253,244,9,false,false,false,"No",false,false,false
"2020","27","Maharashtra","490","Pune","4524","Velhe","186642","Wajeghar","556614","Vajeghar Bk.",43,40,3,false,false,false,"No",false,false,false
